text,label
长线的拿稳就是了！短线的不建议进，磨人,0
董秘:先确认一下自己是不是外包工，再来提问。,1
一字了,0
基金被动加仓？,0
低开，使劲加仓就完了,0
高开你快跑要跌停快快快快,0
你买多它马上跌,1
你不出，他不拉,0
别听他胡说八道，瞎忽悠,1
拿过妖股么？连着两个月都是100%获利的,0
别再瞎忽悠了,1
买不进去，浪费那么多资金干嘛,0
跟我一样啊！兄弟！年前一直没买,0
千手封单封上天天鹅要成群人要同心不到一百不卖！！！！！,0
神仙打架,1
买吧，玻璃年后涨了450元一顿，还要涨，信我的，南玻效益好的很,0
必须有,0
退市股,0
秀儿是你吗！人才！,0
万精油，板块多了总有可以跟跌的,0
哈哈哈哈你叫的凶，大呹，<br />感觉要升了。。。,1
兄弟，这么多年了，你亏了多少啊？,0
我也是，后来15块入又卖，19块又入到27跌晕，后来没放就做T，现在一2块成本,0
未来特斯拉,0
我在某个公众号早就看过了,0
这个说国资那个说游子  你买这个干啥,0
想多了,1
70年的人，本科学历很差吗？,0
他什么东西都不是,0
这个牛吹的好,0
冲突升级了，今天大盘凉凉。,0
骨龄3个月，天才啊！其实我也看好这只票。,0
已经委托跌停板卖出,0
给个定义，散户？多少叫散户,0
可以抄了,0
加仓加仓,0
菜鸡,0
牛哥所述非常专业且面面俱到，小散受益匪浅如拨云见日，若能获利，定拜谢！,0
这么多字  ……,0
它是逗你玩,0
带中的不要炒，这是制胜法宝。,0
一起出，今天再出,0
现在加仓还来得及,0
8.5路过[笑]1,0
你不割肉硬不起来[龇牙]8[龇牙]8[龇牙]8,0
我玩茅台的穷比，不要垃圾股。你没中签来这里丢啥人么。,1
病的不轻，得治,1
有个鬼机会,1
第二波企稳，慢牛开启。,0
我200万才买了20万怕个球，跌1元再买20万，以此类推，就算跌到2元也套不住我,0
一百多万的融券，有意思了。,0
什么时候面板不再跌了，股价就该涨了,0
今天直接按核按钮，唯有军工和黄金才是王道,0
还有个冬残奥运会,0
今天有可能跌停[捂脸]18,0
继续做多,0
做好自已吧，不看好就走，不用纠结，也别误导别人，现在股票谁也不知怎么回事，,0
吃地板，在地板上摩擦。全网都在一致看好东数西算，等着发套吧,0
一天天的乌鸦嘴,0
如何联系上你,0
？？？,0
你应该说看都不看一眼,0
拿到五月的怎么天天下来就开多，你是操作呢还是不操作呢,0
今天一定高开低走的,0
国家级政策  东数西算,0
什么意思,0
今天也搞8个点,0
我和你一样[捂脸]18,0
到底啥情况 每天跌,0
有些信息看看就好，确实有些事情是真的,0
关灯吃面,0
耐心持有,0
又炒傻一个[捂脸]18,0
明白人，他还停留在2015年的认知水平，真的不适合炒股哈。,1
心态不稳 不适合炒股 哥们儿,0
能翻红的,0
这个票太磨叽了，没有热点大资金不进来,0
涨停,0
必须满仓,0
没破4.2加仓干了,0
有病吧  给下一步下跌找个理由？,1
5元27000股拿两年会上20元,0
??????,0
还以为今天会大涨<br />,0
问题是当前没有资金看好啊，只要突破120日线，稳住就适合建仓了。,0
免费抗疫，公司亏损惨重，利空,0
top5头痛<br />从最近3年的年度表现来看，2020年是以“两瓶酒”为代表的大消费表演的一年。2021年是以宁德时代为代表的新能源表现的一年。显而易见三大板块中主要的两大板块在过去两年里都轮番表演过了。水皮想现在无论如何，即便从保守的角度来讲，如果有结构性机会，也只可能是大金融板块。大盘指数已经走坏，注定今年是震荡调整行情，高估值版块风险加大，主力资金调仓换股到低估值滞涨的银行金融版块，江浙地区的银行受益于当地经济发展，发展空间巨大，具有涨停基因的小市值紫金银行底部已出现，目前月线金叉，趋势处于上升通道，布局建仓时机，未来可期，正在酝酿大行情，全面注册制后银行股也会有20cm大长腿,0
你中了要是不弃股的话祝你买的股票天天炸雷开盘跌停[捂脸]18[捂脸]18,0
又打脸了？,1
记住强者恒强就对了  会有比较高的溢价  我看到20元,0
哈哈哈,0
我特么看完了,0
站稳8.9再说吧，,0
4年韭菜这都看不懂那没办法，就算要涨我也得走,0
套人的节奏,0
中午来个降价，政策的再次搭布，跌停都有可能，永远保本安全第一，不要反着来,0
看来是地板,0
深藏不露啊,0
我们一样，涨停前走的,0
19.11进的，来套我吧,0
多头在与老百姓作对，后果可想而知，主力会不会把你们卖了哈哈,0
字太多了兄弟<br /><br />没人看,0
谢谢,0
关键不涨停，跟雅本没有比,0
项目投资方本来就是万朗瓷塑，只不过项目还没落地，所以玩短线没必要抱太大希望有反弹赶紧跑，长线的拿着没问题,0
涨一天跌4天确实不凡[打脸]19,0
我2块08买进去的。我估计还有一个涨停，不知道对否？,0
这意思会一直涨下去？,0
炒股不能根据“希望”来判断。东数西算大热点在这，短期内不会跌的。而“希望”这就是属于情绪了，炒股要保持理智,0
周四快吸光了,0
购物积分,0
看看[流泪]7[流泪]7,0
拉高我又卖了，准备明天接回来，300w短线真的爽，你一出来拉高我就卖，低点又可以进来,0
你是不是有病啊？,1
猫叔又换号了？,0
古灵一年？,0
看了你说得，还是跑为上策吧！,0
跌停可能性较大,0
买入,0
庄家要跑了[龇牙]8,0
最低割的,0
收到，今天满仓了，谢谢,0
和中天有关系吗,0
四月底才能减！！！早着呢！！！,0
卖早了上心,0
有点问题，800多万资金进去了，竟然没涨停[发呆]10，留着明天继续冲吗,0
印标与中国没么关系。中国的化肥限制出口。,0
开盘有加仓机会现价买入就好,0
没有先手不给机会，算了,0
啪啪啪打脸不疼吗？,1
应该不买，全仓了,0
加啊，卖房往里干，敢不敢,0
我说的是反话,0
自娱自乐,0
心理安慰战法,0
开始了吗？,0
就象亏损几亿的股,0
多顶几个一字啊，加油。,0
国资控股怎么st,0
上海金融期货<br />,0
酸,0
不懂装懂,1
你不消停，伊哥不涨。停更一天试下。大哥！,0
一样，今天不敢接回,0
只要是不着急用钱建议别卖,0
硬科技，硬科技,0
你能拍进去？,0
兄弟大才啊，股市从来不缺段子[捂脸]18,0
老师推荐的股,0
兴盛旺成立于2021，双方及股东均没有医疗历史背景，业务相当于外包，双方合力将股价做高[龇牙]8,0
你赌对了,0
套傻了,0
这，是个憨憨吧。,1
好的,0
为什么股票跌了你这么高兴？,0
我上了,0
什么玩意，你有多少家底，玩得过资本家吗,0
好像概率不大,0
还有三个板，回本,0
一字板,0
嗯,0
你进啊,0
完蛋了，哎,0
没有吧？？,0
我怕错过整片森林了[捂脸]18,0
胡说八道，下周一打你脸,1
今天的老大,0
准备打脸,1
唱完了,0
就你知道的多,0
这样造谣，你吗吗知道吗,1
说了半天，错别字一大堆,0
建议可以改名了,0
你懂个茄子,1
理他们干嘛，坚定看好就行,0
39能不能卖出去,0
还会继续下的，25多应该,0
等一会，见11元。[龇牙]8,0
那你买呀，没买别逼逼,1
最近不如港股啊,0
明白了，谢谢,0
还没到，我还在等，到点直接买,0
你就是主力啊，我不扶墙了，就服你。,0
你个老六，我服了,1
绿到你发慌,0
不用你操心，七板高度。,0
哦了,0
中兴通讯就是一支垃圾股！,0
秀儿，今年看你的！,1
被韭菜耽搁的迪克牛仔,0
长的时候不下雨，收的时候下，这叫风不调，雨不顺啊。,0
12000见,0
哈哈，睡着了,0
这个股票，看着挺好，实际上它不适合你我，一天入30亿，都只是百分之几，只适合机构，基金持有，只供娱乐，说对勿怪[龇牙]8[龇牙]8[龇牙]8,0
9.15磨了三四次了……等突破,0
好的很[棒]27[棒]27[棒]27[棒]27[棒]27[棒]27,0
天啊！我16.6买的咋办？算是接盘侠吗？,0
哈哈，你说了算么？,0
4.18割肉的，哎,0
庄借势出货,0
啪啪啪打脸,1
兄弟，你家着火了，你爹妈都没出来，快回家看看吧。,1
不跌就算好了,0
突然上涨，直接让空头猝不及防,0
专和操盘手有钱，就可以弄乱市场，这就叫有钱就横。,0
完蛋了,0
他子公司是的,0
妖股谈技术？8个月股龄来瞎逼逼,1
重上60，激动，哈啊哈,0
这兄弟就这样，要是玻璃跌的稳，总会追上去的,0
别来忽悠人接盘了,0
人家  天天涨停，你在搞什么，市盈率等什么还没有你好，昏。,0
哈哈哈哈哈哈哈哈,0
你不就叫朱丽霞吗[打脸]19,0
都在等涨！那么问题来了：这么好的大盘股谁来抬轿.,0
左啪啪，又啪啪[打脸]19[打脸]19[打脸]19[打脸]19,1
正月过完有可能,0
来带节奏的吧，你,0
今年过年能回家就靠你了！,0
这股啥概念都有就是跟跌不跟涨,0
巴西大暴雨，大豆难收割,0
检测的人群有多大，治疗的人群才有多大，国外不可能来中国治疗吧,0
越讲得多，说明这票你越亏得多,1
宁波建工60178917 龙头从来都是大阳线而不是小气的一字板开，因为它有足够的心胸让大家共同参与，一致认可。,0
哈哈，天亮了<br />,0
吃涨停美,0
跌着呢,0
海大、通威感觉被冒犯！,0
不去写书扬名立万，在这当韭菜被割来割去？,1
是真爱了[棒]27,0
我他么砸不死你！,1
游资机构,0
花洒头<br />从最近3年的年度表现来看，2020年是以“两瓶酒”为代表的大消费表演的一年。2021年是以宁德时代为代表的新能源表现的一年。显而易见三大板块中主要的两大板块在过去两年里都轮番表演过了。水皮想现在无论如何，即便从保守的角度来讲，如果有结构性机会，也只可能是大金融板块。大盘指数已经走坏，注定今年是震荡调整行情，高估值版块风险加大，主力资金调仓换股到低估值滞涨的银行金融版块，江浙地区的银行受益于当地经济发展，发展空间巨大，具有涨停基因的小市值紫金银行底部已出现，目前月线金叉，趋势处于上升通道，布局建仓时机，未来可期，正在酝酿大行情，全面注册制后银行股也会有20cm大长腿,0
这样忽悠人，心安吗？,1
能胜过那个减持的娘们儿？,1
睁眼说瞎话吗,0
诶,0
今天晚上是炒韭菜还是打韭菜？还是煎韭菜？,0
大家分析分析这股票价格能不能过100[可爱]2,0
还没睡醒,0
《忽然脸肿》,1
利好出货，明朗了就会跌,0
粤海饲料可能去到60元以上，因为业绩好好，饲料涨价惊人，流通只有一忆，本大师也中500股，今天一早涨停排队买进100000股，等到60元以上才出货,0
现在这个的保荐机构都是大大的没良心,0
不属于[龇牙]8,1
又疯了一个,0
僵尸股,0
这里有三阳线买,0
江南第一才子,0
华润,0
卖了？肉疼不？,0
亏多少，急到则,0
牛哥 求你别分析了 再来三个涨停板我就出货 还不行吗 我不吃独食可以了吧,0
只要炒起来的股，不需要啥理由。先买为敬。沙钢应该还有几个涨停。,0
不懂投资的别瞎搞，丢脸,1
你要有本事就不在这评论了，非得装个比干啥,1
鱼死网破，看谁死,0
会变绿的,0
你想表达的是什么意思,0
高开低走可能性更大,0
还没到价位呢,0
22买的，都亏的裤衩都没了,0
标准的m。只有不理智的散户还冲进去,0
一个公司，请在天眼查看看，谢谢,0
涨停了,0
一字板,0
啪啪啪啪打脸了吧就问痛不痛,1
你是做药膳的嘛？,0
完了完了，疯一个,0
一个丢样,1
啥利好啊,0
"借走了[微笑]"" src=""//i.thsi.cn/images/ucenter/face/default/f16.gif"" />",0
涨停了,0
有钱人,0
沙钢呢,0
你说的是真心话还是装傻啊？要是真心话，你炒股连裤衩都剩不下！,1
底已现，持股待飞,0
你天天当托，你累不累啊,0
真的假的？<br />,0
明白人,0
看挂单阻力不大,0
董秘这个早都发了好多天了，就你自己知道？,0
你被人公关了？,0
这股我从他五六元钱看涨起来的,0
被骗了[流泪]7[流泪]7,0
买了买少了,0
还有没有希望下午拉起来啊，我116的本重仓想吐血<br />,0
及时止盈，这操作没问题啊！有啥好挖槽的！[龇牙]8我全仓在里面都没有挖槽,0
[可爱]2,0
能涨到八个点以上就追<br />,0
死字怎么写,1
怎么垃圾了 不想买就别买,1
你应该先问几点跌,0
牛????????股呗,0
"<hx_at>userId:324087395,userName:牛市涨哥</hx_at>",0
我告诉你，时空前段时间割包皮了，吃了不硬的药了，他现在不能抬头，不然的话线会被挣开的，哈哈,1
都套着，耐心持股！,0
强势股需要补缺口?不缺口了你敢买?,0
做梦也要有个限度,0
希望今天能跑,0
不怕不怕,0
这个也算是东数西算工程、智慧城市,0
我亏98%,0
8.5的都不慌,0
原来是只鸭子,1
哈哈[伤心]25[伤心]25,0
已经亏了十几个点了，可与此同时这几天别的都涨了3.40个点了，想哭<br />,0
风来了,0
确实那个家伙是反面指标[捂脸]18[捂脸]18,0
赶紧上,0
咋你……又疯了，你说这话你自己信吗？也就靠3HP题材拉升了，这个未知数主力不认账，股价也就匹配十一左右。,1
空头该爆的爆了，在爆就是多头了,0
已经被炒作的让人无语,0
听你这么说，你买了很多。只买了2手。是错！,0
抱歉，我错了，数跌停板,0
个股走势不代表大盘！等45分再看是我就走,0
姐姐爽不,0
拉萨犬进来了，明天大跌,0
只加仓天风,0
锦龙股份是什么券商？,0
已经开始了<br />,0
闷声发大财不好吗？???????????,0
你是李老师吧，哈哈,0
属于东倒西歪企业,0
什么公告？,0
国台酒和天士力没有关系<br />,0
这算力i3处理器的电脑都用不完，还是静等沾主力的光吧,0
我接了你的筹码,0
你说话得问问上还是下？,0
你看看流通盘子大多少,0
也不知道利润跟市值有什么关系！像君正集团四五十亿的利润市值才四百多个亿，真觉得没什么多大关系,0
没有格局,0
彻底完蛋,0
别做梦了<br />不是九安的货<br />不看新闻的吗,0
这个是新冠病毒治疗用的药物，而原来说的都是新冠疫苗用的，不一样，发展空间很大！,0
这机器人换了无数个名字，还在就基本无望[吃瓜]15,0
你行不行噢一周一次,0
大哥，我赚了一定给你发个红包,0
今天追高进的明天吃大面！,0
现在不是九元多么，七元是啥意思[糗]5,0
玻璃破2000可以关注1950,0
有胆有识有钱有量,0
只要你这乌鸦一张嘴，就没好事,0
厉害????,0
洗盘啊明显是,0
<br />默默的问一下你，洗头没？,0
没利好，我们能进吗？,0
锁链概念。,0
狗叫罢了,1
国际木材跌了,0
分歧很大,0
利好不过没到时间呢23号,0
打脸不，韭菜,1
走的太垃圾了,0
走了全清,0
非常感谢您的指导！再烦赐教：超华科技已亏56个点了，每次都觉得要止跌企稳了，还是一直跌跌不休。请问下一步趋势如何？多谢！,0
痴人说梦,0
亚太价格低的很，绝对赶九安,0
我准备8.5在买,0
加油，看好你哦，上万,0
看看是不是这样，这庄为了出货也是够拼的，什么样的的手段都用上了,0
人才啊编得真好,0
通过几个月的学习 发现股票就是熬,0
本川智能(300964)最新股东户数为1.47万户，根据2021三季报披露，户均持股1101.81股。,0
人才难得！我已匍匐了5年了,0
你买到了吗？,0
....,0
今天要冲击1920，本周达到1950，下周到2000,0
都是大卖单啊,0
受刺激了,0
做梦涨停,0
周五满仓买进，哈哈,0
还这么多人卖？？,0
真笑话,0
对半补仓就少亏了[可爱]2在长期拿着把主力盯死就完事了,0
这不是很正常吗,0
和我一起高呼:4.92！,0
输错代码了吧,0
今年有翻倍的潜力,0
关键你买不到，这才是山脚，我在里面只要开板就卖一般，目前重仓吃了54个点,0
你要吗，我这有两万股,0
你看太少了。破38都可能。,0
一模一样！！！！,0
把通信放开，让外国人来参与，它就能涨了,0
去拧螺丝吧 酸13,1
历史最大，最重视，所以出的晚,0
今天可能就这样了,0
还好骨龄就一年，本钱应该还没亏完吧？要么也快了,0
拖出去毙了,0
严重怀疑你就是一台收割机，专业割韭菜的。,0
公墓,0
专业,0
嗯，山顶凉快！,0
真是！！,0
是这个道理。所以是炒运气。讲太多无用,0
出来又怎样，利好庄家出货，小散接盘？利空专家出货，小散被套？,0
今天八块钱的那些人要跑了,0
18.78的本，19.38跑了。,0
建工修复上去了,0
老师能帮忙看一下宏瑞建设吗？略有3个多点亏损，谢谢！,0
西厂需要你这样的人才,0
赌徒都以为是提款机，最后发现是割肉机,1
[捂脸]18,0
老羊，你好天真呀，被宰不冤枉,1
今天集合竞价大家都变聪明了，居然3.08没买到，正式开盘却差点跌停，吓死我了，我的小心脏快受不了了,0
主力测试情绪的,0
结果跌了快百分之三十,0
应该是出bug了吧,0
这都挖出来了,0
他子公司是的,0
我都等了八十个月了！,0
吹多的人多了的时候，就该跑路了。。。,0
感觉你是高手，虽然你梦做的很幻，但是我有种截屏留存的冲动，就想看看未来是不是这样的,0
你都话拿了一个涨停，我涨停前一日卖的更可悲虽然只有8000千股，哭晕在厕所,0
换股了，根本没有起色,0
保守8个一字板[棒]27,0
基建大数据不香吗？过气的王者不如青铜[吃瓜]15,0
可能就是融劵做的空,0
雅培是奶粉吗,0
楼主现在还激动吗？,0
给你带来便捷的时候你在这扯淡,0
宁建现在这个样子还能再入么[痛苦]3,0
没有游资愿意抬,0
不打板蛮危险的！！！,0
你再看看，绿不绿,0
今天先来一个20或30再说,0
应该能赚点，一个涨停板估计没有，风险也不小，刀口舔血,0
求问人民币升值和安妮有什么关系,0
祝你好运,0
供应能力来说，只有九安,0
主力看到该笑了,0
不一样。东数西算还包括了数据中心 算力只是算<br />,0
严防秒涨停[吃瓜]15[吃瓜]15[吃瓜]15,0
你满仓吧,0
连跌4个板就低于1元股价了,0
6年股龄不应该如此不淡定啊？,0
8年股票白做了,0
不要炒了,0
我持相反观点！,0
产品严重过剩，不跌才不正常！,0
还仙人指路？一看就是个菜鸟。,1
不涨都是骗人的，一个涨停都没有,1
人家现在被资金认定为西数东算的龙头[狗]28,0
哪里涨了？，还奔涨停？,0
后面会要求划转的，所以之前一直不愿意报，相当于给他人做嫁衣！,0
人家凡事带建工建投的都蹭蹭的，,0
本来就点赞了，想想气不过，ha***tui**tui,0
我有点不敢进,0
睡吧，梦里啥都有,0
你这脸打的啪啪的，呵呵……,1
那还不行吗？,1
会破,0
强势股需要补缺口?不缺口了你敢买?,0
你忽悠小散，天天给小散，买进就套死你,1
这三个买不进，黑牡丹换手龙，,0
没有才怪  没有你在东数西算概念  主营和副业搞清楚,0
什么消息？,0
24路过，看到这么多比我高的我就放心了,0
看多做空？,0
玩呗,0
要是飞早飞了，合同签那么多天了，一直在出货，就算真的也不会大涨了。,0
不变付的已经谢天谢地了,0
快，砖家出来啦，大家快买,0
是仙人，会跳的那种，仙人跳，就是一骗子,0
你昨天不是说一日游吗？打脸脸疼吗？,1
又看了一遍停牌规则，我对自己的言论表示过于乐观，还是多注意吧，该停的还是会停的,0
我也挺激动。。。。,0
反弹个鬼，没主力的货,0
牛,0
应该是对了,0
装的，一会就下来了,0
啥意思，找接盘侠吗？,0
指数跌，但是3000多只股票又涨了,0
5.2全仓买入,0
上周五手慢了一秒。。排了一整天没排到,0
好的大郎喝药了,0
不会涨的，3块多的时候入手过，后来果断放弃,0
背离了，感觉要飞,0
不可能涨停咯。,0
没听说过恒大吗？给借就没风险？别忘了这还是融资！还是股民出的钱,0
我300股赚了2万多了,0
今天必须张婷,0
实在没忍住说一声，憨批,1
看涨？,0
周五清仓了我GIAO,0
你都能想得到主力会想不到么？[糗]5,1
不错不错,0
妄想症,0
这个幅度必买,0
没有订单合同一切都是空中楼阁,0
别装逼了，要滚就滚，别得了便宜还卖乖，我现在还没回本,1
25.22我又回来了，砸狠一点我再入点也行，只买了50手,0
有详细截图，2月7日的，这里上不了,0
不要慌，越亏损越涨,0
今天能进吗,0
本周，兰州银行创新高的概率大哦！,0
跟一月10号走势一样,0
你就根本没有持仓，在这里酸不拉几的,1
感谢您对社区工作的支持以及创作的优质内容，我们已对您的帖子进行推荐！,0
你在做梦吧，这辣鸡股，看最近表现，太烂了,1
万物皆宇宙，忽悠，接着忽悠,1
从昨晚我都没敢看评论区，空的都一片悲观。末日似的。。。,0
孔兄凯撒旅业怎么看，目前微套,0
这是没到位，北上收货，继续打压股价！,0
这个利好只能让散户进来的多,0
大家别怕，是洗盘，和大金的一个路子,0
因为中了庄家的圈套，听了专家的鼓蛊,0
你脑子这么好，还买什么京东方,1
标榜发行新股机构拿了一半多的筹码,0
没买上你就赚了,0
必须实现[送花]22,0
理论上还有可能[笑哭],0
一周涨20厘米就不错了,0
以我目前分析来看，就两个点，一是在此横盘来收集筹码，二是庄家做T降低成本，要知道这个形态可是老鸭头！,0
怎么不提房地产,0
我还没有进[捂脸]18,0
希望连续涨停板！！！,0
股神,0
4年后再来,0
你不检测怎么知道有病，没病你吃什么药,1
大嘴巴了,1
请你洗快乐澡！一个礼拜！你肾吃得消吗,0
[捂脸]18[捂脸]18[捂脸]18,0
煤炭期货三兄弟涨势强劲势不可挡啊！,0
热烈庆祝无敌神算子被洗出恺英,0
还不知道多少人在顶板,0
这是哪儿冒出来的大神？你要指点江山？送你一首歌吧！猜猜是哪首？呵呵，呵呵！,0
还b不？这下学会选择性失明了？,1
你哥是不是叫千鹤,0
疼死了呢,1
16有了,0
来来，干杯！继续喝！[捂脸]18[捂脸]18[捂脸]18[捂脸]18[捂脸]18,0
又个韭菜,0
都看好就是埋人的时候了,0
高开就快跑吧，启动个毛线,0
打啥架啊，没听说过主力的钱如数奉还，散户的钱三七分成。,0
参照翠微之前走势，但高度不要看太高,0
算黄瓜,0
妖股就怎样诞生了,0
哈哈，被打脸了,1
先破65后破60，下个月25,0
多还是空？,0
马上关灯，面都没得吃,0
牛哇牛哇,0
看出什么来了，大神,0
买一送一吗？,0
你贴表示你很坚定,0
分析的很到位   而且大部分都应验了,0
有破新高了，怎么不一直冲上去？,0
你这个恶庄,1
清明跟这个有说法？,0
都说了跌停板,0
说过锦龙是龙头,0
天天牛逼轰轰的，数字货币红的，你拉红我看看，脑子指定是有点毛病,1
老师，说说苹果,0
那不得行，扇贝回不回来不一定，音响是要买哪家的？,0
都跑了，又一个跳空低开缺口,0
中国平安(601318)最新股东户数为130.36万户，根据2021三季报披露，户均持股8310.00股。,0
谁还玩这破概念？尴尬不尴尬啊,0
突破不了，就得下来。,0
怎么都是这位仁兄这么看好呀，是仁兄被套仓位比较大，还是其他情况？,0
St岂可用常理揣测,0
业绩倒退，只有2017的水平了,0
主力进个鬼啊，盘口清虚拉一波，高位出货。散户打板大队全部套牢。,1
今天肯定是涨的，不做给你看你会卖?[龇牙]8[龇牙]8[龇牙]8,0
最可气的是还有这么多人点赞，呜呜呜,0
只要敢低开，往跌停摁，还洗盘，精华也配？,0
等一个万手哥 别急 都定增了 等着吃肉,0
最少三倍行情,0
都要退市了还在忽悠不明真相的群众,1
想问下你明天怎么操作,0
肯定进啊，给机会接你上车,0
不好说有压力,0
基本没戏,0
9  10是秋季吧，遮阳伞，帐篷用的到。亚运会会带动旅游， 公司有在线旅游就是网上旅游商务,0
什么情况,0
有个鬼，就算有马上跌停,1
我在车上做过站了，现在获利百分之四十多，你告诉我怎么办，你上车接我下来呀，终点还没到，我买的是终点第二站下车的票。,0
你是不是托，不要忽悠人，讲点道德素质,1
中装建设(002822.SZ)今天成交额为1.04亿元，成交量为1491.46万股，量比为11.66 。,0
拉尾盘，非奸即盗，走吧,0
这个股有个缺陷，只要排第二就能看好,0
今天套韭菜，主力叫套了找人接盘,0
谁说的？,0
奔一百去了还  高考   就跑,0
今天等着跌停吧 我第3天涨停走的，回本了就没贪心,0
京东方的确不错，但是我不买,0
年后复牌17块割的[吐血]11[吐血]11[吐血]11,0
哪儿涨了,0
纪念日休盘了，外面,0
你终于回来了，我少量买点今天，庆祝下,0
利好出货 凯莱英至少还10%涨停虚假表演下,0
老董事长不同意国资收购，现在被抓了。国资总经理现任董事长。你觉得接下来怎么走？[吃瓜]15,0
我认真看完了[捂脸]18[捂脸]18[捂脸]18,0
解套了就赶紧抛了吧，到时又跌下来套住了,0
不好说有压力,0
基本到底了,0
中嘉啥概念都不跟，也是醉了,1
说的对,0
低开你有啥开心的，你是有票还是没票啊,0
你能买的进吗,0
来来来，这游资你来当,1
不可能开战的，普京签发总统令了！,0
卖的好,0
正股宁建摆明要做市场龙头，佳力争不过宁建的正股,0
一群托天天吹消息，就是忽悠散户进场,1
兄弟套7年了？,0
走势图应该这样吧，底还远着,0
厉害了100点了,0
我亏了20个点,0
[流泪]7,0
不砸也是起不来,0
看吧，我没说错吧,0
明天,0
死在顽固不化。下周就让你翻白眼,0
就你一个明白人,0
我卖在了6.5,0
我新韭菜一个，不太懂。就想知道你说老庄出货300天了，他有多钱需要出？按照你的意思300天他才出三分之一，你自己信吗？,0
独狼杀,0
减持期间都不会涨。放弃幻想去别的股玩玩吧。,0
没有天哪来的地[捂脸]18,0
放量才站的稳吧,0
上面套牢了一堆散户，主力可不会那么好心帮散户解套，肯定还会下杀洗掉上面的套牢盘,0
今天可以买吗,0
这个德行谁敢接,0
周一回来吧！给你一个拥抱,0
不是都发过一次了,0
事出反常必有妖,0
很多民企比国企强的,0
高手,0
那你做多啊,0
关注你了[棒]27[棒]27[棒]27[棒]27,0
木有[笑]1,0
现实和梦境往往是相反的，开盘板块和个股都是低开高走，兆易冲高回落[笑哭],0
能有10cm就很好了,0
大美女[送花]22,0
这股就9块左右，最少还要一个跌停,0
去看看医药股都跌了多少，自己没脑子么，一点点消息就让你得了癔症了,1
3块多可以进场,0
就这还评 情绪到位了 你在唱空 市场教你做人 逆势没好下场,0
纳进去后就开始跌到现在,0
[棒]27[黑人问号]20,0
买券商的都是活该,0
沙拖马甲又出来了！擦干鼻涕没？,1
100-102见,0
今天就能到,0
不管多少赚主力的钱你就胜利了[可爱]2,0
你还有降的空间吗,0
买一百万立刻回本,0
几个菜啊，喝成这样,1
浙建停牌，天降大任于宏润！??,0
补仓10倍,0
这个太弱了能不买就别买，还是涑玉平民和药易购强势,0
这是潜力股，你多囤点看它涨不涨,0
今天大a可能稳不住了。。。。。。,0
查吧，查你也没持股哈哈哈,0
………………,0
我居然看完了,0
这个股刚开始 你竟然走了[糗]5,0
把大公司都干掉不更好吗？中开头的<br /><br />,0
说话不经过脑子,1
绿盘也叫高开啊，厉害厉害,0
大家不要买也不要卖，让他们怎么搞，自己搞自己他们就不搞了，跌到20我也不减仓更不会割肉，大不了钱不要了,0
不跑才是闹残,0
情况跟你一样,0
托！有饭领了,1
这两年学会了些什么,0
11年的老韭菜，板个毛,0
刚买<br />,0
flaunt木木木<br />从最近3年的年度表现来看，2020年是以“两瓶酒”为代表的大消费表演的一年。2021年是以宁德时代为代表的新能源表现的一年。显而易见三大板块中主要的两大板块在过去两年里都轮番表演过了。水皮想现在无论如何，即便从保守的角度来讲，如果有结构性机会，也只可能是大金融板块。大盘指数已经走坏，注定今年是震荡调整行情，高估值版块风险加大，主力资金调仓换股到低估值滞涨的银行金融版块，江浙地区的银行受益于当地经济发展，发展空间巨大，具有涨停基因的小市值紫金银行底部已出现，目前月线金叉，趋势处于上升通道，布局建仓时机，未来可期，正在酝酿大行情，全面注册制后银行股也会有20cm大长腿,0
从哪来的,0
你永远买不了最低点，也永远卖不了最高点，T没做好，悔断肠子,0
国内都是采集样本，实验室检测的，准确率远比自测高，老美都放开了，自己试剂盒检测，对症自己抓药??,0
笑死,0
所以解约了,0
快逃命去吧，感谢不杀之恩，连续跌停一个闷罐子套头上，谁也跑不掉了,0
买回来，一会涨停,0
破18应该是没有问题的,0
你会看个毛线[龇牙]8,0
我的心股友啊，写在心上了，超赞[送花]22[送花]22[送花]22[送花]22[送花]22[棒]27[棒]27[棒]27[棒]27[棒]27[棒]27[棒]27[棒]27,0
呵呵啥呢，啥都不懂过来忽悠人吗？,1
洗洗睡吧,0
生物股都是五十步笑百步，半斤八两，你再去看看康泰[吃瓜]15,0
没戏，大市值，中字头搞基础设施建设的，有哪个翻倍？,0
懂哥，咋还急了？脸疼呀啪啪的,1
这和纸浆有关系？,0
我宁愿你不吃,0
我卖了三分之二我草,0
你在想啥呢？？？这货涨停次数为0,0
你现在到账了吗？,0
这板块专割这种想法的韭菜,0
卖了其他的补这个，结果其他的疯涨，这个死气沉沉[吐血]11,0
这货最惨，没啥事都跌成这样,0
不喝酒庆祝吗,0
这个股六月份之前不能买,0
是的！在中国资格很重要！！,0
我说你家里人出问题了 你信不信,1
没啥好分析的，炒股大多数人还是看技术指标，走出了震荡区，该走的必走，,0
可以预见：下一步中兴通讯的走势将教育一大片非价值投资者！,0
[龇牙]8恒宝已上车！,0
今天可以走了吗,0
想多了，涨停对这只股很难！,0
